Kreis; Gemeindeschluessel; Gemeindename; Gemarkungsschluessel; Gemarkungsname; Aktualitaet
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0262; Torna; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0263; Trachau; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0264; Trachenberge; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0265; Übigau; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0266; Wachwitz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0267; Weißer Hirsch; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0268; Wilschdorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0269; Wölfnitz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0270; Zschertnitz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 0271; Zschieren; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3001; Altfranken; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3007; Borsberg; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3009; Brabschütz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3010; Leuteritz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3011; Merbitz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3012; Podemus; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3013; Rennersdorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3014; Cossebaude; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3015; Niedergohlis; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3016; Niederwartha; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3017; Obergohlis; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3018; Cunnersdorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3019; Eschdorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3020; Rossendorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3024; Gönnsdorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3025; Gompitz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3026; Pennrich; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3027; Roitzsch; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3028; Steinbach; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3029; Unkersdorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3030; Zöllmen; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3036; Langebrück; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3040; Malschendorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3041; Krieschendorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3043; Mobschatz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3046; Oberwartha; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3047; Ockerwitz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3053; Pappritz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3070; Helfenberg; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3071; Schönborn; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3072; Schönfeld; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3073; Reitzendorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3074; Zaschendorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3075; Schullwitz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3082; Weißig; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3083; Weixdorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3084; Gomlitz; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3085; Lausa; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3086; Marsdorf; aktuell
Kreisfreie Stadt Dresden; 14612000; Stadt Dresden; 3742; Kauscha; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0401; Abtnaundorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0402; Anger; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0403; Burgaue; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0404; Connewitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0405; Crottendorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0406; Dölitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0407; Dösen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0408; Eutritzsch; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0409; Gohlis; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0410; Großzschocher; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0411; Heiterblick; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0412; Knauthain; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0413; Kleinzschocher; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0414; Knautkleeberg; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0415; Leipzig; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0417; Leutzsch; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0418; Lindenau; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0419; Lauer; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0420; Lößnig; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0421; Meusdorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0422; Mockau; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0423; Möckern; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0424; Neuschönefeld; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0425; Neustadt; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0426; Paunsdorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0427; Plagwitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0428; Portitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0429; Probstheida; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0430; Reudnitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0431; Schleußig; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0432; Schönau; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0433; Schönefeld; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0434; Sellerhausen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0435; Stötteritz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0436; Stünz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0437; Thekla; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0438; Thonberg; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0439; Volkmarsdorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0440; Wahren; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 0441; Windorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5501; Althen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5502; Baalsdorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5503; Böhlitz-Ehrenberg; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5504; Gundorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5507; Burghausen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5511; Engelsdorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5512; Sommerfeld; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5518; Göbschelwitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5521; Mark Flickert; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5544; Hartmannsdorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5545; Hohenheida; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5546; Gottscheina; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5547; Mark Neblitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5548; Holzhausen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5549; Zuckelhausen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5561; Kleinpösna; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5562; Hirschfeld; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5563; Knautnaundorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5564; Rehbach; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5573; Lausen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5574; Liebertwolkwitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5575; Lindenthal; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5576; Breitenfeld; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5577; Lützschena; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5578; Hänichen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5579; Quasnitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5590; Großmiltitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5591; Kleinmiltitz; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5592; Mölkau; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5593; Zweinaundorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5596; Plaußig; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5614; Rückmarsdorf; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5649; Seehausen; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5650; Stahmeln; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5671; Großwiederitzsch; aktuell
Kreisfreie Stadt Leipzig; 14713000; Stadt Leipzig; 5672; Kleinwiederitzsch; aktuell
Landkreis Bautzen; 14625010; Arnsdorf; 3002; Arnsdorf; aktuell
Landkreis Bautzen; 14625010; Arnsdorf; 3003; Kleinwolmsdorf; aktuell
Landkreis Bautzen; 14625010; Arnsdorf; 3021; Fischbach; aktuell
Landkreis Bautzen; 14625010; Arnsdorf; 3081; Wallroda; aktuell
Landkreis Bautzen; 14625060; Burkau; 1708; Burkau; aktuell
Landkreis Bautzen; 14625060; Burkau; 1749; Uhyst; aktuell
Landkreis Bautzen; 14625060; Burkau; 1750; Taschendorf; aktuell
Landkreis Bautzen; 14625060; Burkau; 1751; Großhänchen; aktuell
Landkreis Bautzen; 14625060; Burkau; 1752; Pannewitz; aktuell
Landkreis Bautzen; 14625060; Burkau; 1753; Taucherwald; aktuell
Landkreis Bautzen; 14625060; Burkau; 5240; Kleinhänchen; aktuell
Landkreis Bautzen; 14625060; Burkau; 5241; Auschkowitz; aktuell
Landkreis Bautzen; 14625060; Burkau; 5242; Jiedlitz; aktuell
Landkreis Bautzen; 14625060; Burkau; 5266; Bocka; aktuell
Landkreis Bautzen; 14625080; Crostwitz; 5212; Crostwitz; aktuell
Landkreis Bautzen; 14625080; Crostwitz; 5213; Caseritz; aktuell
Landkreis Bautzen; 14625080; Crostwitz; 5214; Horka; aktuell
Landkreis Bautzen; 14625080; Crostwitz; 5215; Nucknitz; aktuell
Landkreis Bautzen; 14625080; Crostwitz; 5216; Prautitz; aktuell
Landkreis Bautzen; 14625090; Cunewalde; 5706; Niedercunewalde; aktuell
Landkreis Bautzen; 14625090; Cunewalde; 5707; Mittelcunewalde; aktuell
Landkreis Bautzen; 14625090; Cunewalde; 5708; Obercunewalde; aktuell
Landkreis Bautzen; 14625090; Cunewalde; 5709; Schönberg; aktuell
Landkreis Bautzen; 14625090; Cunewalde; 5762; Weigsdorf; aktuell
Landkreis Bautzen; 14625090; Cunewalde; 5763; Köblitz; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1709; Demitz; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1710; Thumitz; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1711; Wölkau; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1712; Medewitz; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1730; Pohla; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1731; Stacha; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1739; Rothnaußlitz; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1740; Cannewitz; aktuell
Landkreis Bautzen; 14625100; Demitz-Thumitz; 1741; Pottschapplitz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1435; Doberschau; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1436; Grubschütz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1437; Preuschwitz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1440; Gaußig; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1441; Golenz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1442; Günthersdorf; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1443; Zockau; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1444; Diehmen; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1445; Drauschkowitz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1446; Dretschen; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1447; Arnsdorf; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1448; Gnaschwitz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1449; Schlungwitz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1450; Techritz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1451; Weißnaußlitz; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1725; Naundorf; aktuell
Landkreis Bautzen; 14625110; Doberschau-Gaußig; 1726; Cossern; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4713; Bluno Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4714; Bluno Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4715; Bluno Flur 3; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4716; Bluno Flur 4; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4717; Bluno Flur 5; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4718; Bluno Flur 6; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4719; Bluno Flur 7; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4751; Geierswalde Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4752; Geierswalde Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4753; Geierswalde Flur 3; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4754; Geierswalde Flur 4; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4755; Geierswalde Flur 5; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4756; Geierswalde Flur 6; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4757; Geierswalde Flur 7; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4758; Scado Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4759; Scado Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4821; Klein Partwitz Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4822; Klein Partwitz Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4823; Klein Partwitz Flur 3; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4824; Groß Partwitz Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4825; Groß Partwitz Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4826; Groß Partwitz Flur 3; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4917; Nardt Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4918; Nardt Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4919; Nardt Flur 3; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4920; Nardt Flur 4; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4921; Nardt Flur 5; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4941; Neuwiese Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4942; Neuwiese Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4943; Neuwiese Flur 3; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4944; Neuwiese Flur 4; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4945; Neuwiese Flur 5; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4946; Neuwiese Flur 6; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4947; Neuwiese Flur 7; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4948; Neuwiese Flur 8; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4949; Neuwiese Flur 9; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4950; Neuwiese Flur 10; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4951; Neuwiese Flur 11; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4953; Sabrodt Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4954; Sabrodt Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4955; Sabrodt Flur 3; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4956; Sabrodt Flur 4; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4957; Sabrodt Flur 5; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4977; Seidewinkel Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4978; Seidewinkel Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4984; Seidewinkel Flur 8; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4985; Seidewinkel Flur 9; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4986; Seidewinkel Flur 10; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4987; Seidewinkel Flur 11; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4988; Seidewinkel Flur 12; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 4989; Seidewinkel Flur 13; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 5035; Tätzschwitz Flur 1; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 5036; Tätzschwitz Flur 2; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 5037; Tätzschwitz Flur 3; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 5038; Tätzschwitz Flur 4; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 5039; Tätzschwitz Flur 5; aktuell
Landkreis Bautzen; 14625120; Elsterheide; 5040; Tätzschwitz Flur 6; aktuell
Landkreis Bautzen; 14625140; Frankenthal; 1713; Frankenthal; aktuell
Landkreis Bautzen; 14625150; Göda; 1419; Coblenz; aktuell
Landkreis Bautzen; 14625150; Göda; 1420; Dobranitz; aktuell
Landkreis Bautzen; 14625150; Göda; 1421; Nedaschütz; aktuell
Landkreis Bautzen; 14625150; Göda; 1422; Pietzschwitz; aktuell
Landkreis Bautzen; 14625150; Göda; 1423; Zischkowitz; aktuell
Landkreis Bautzen; 14625150; Göda; 1452; Göda; aktuell
Landkreis Bautzen; 14625150; Göda; 1453; Birkau; aktuell
Landkreis Bautzen; 14625150; Göda; 1454; Dahren; aktuell
Landkreis Bautzen; 14625150; Göda; 1455; Döbschke; aktuell
Landkreis Bautzen; 14625150; Göda; 1456; Semmichau; aktuell
Landkreis Bautzen; 14625150; Göda; 1457; Großseitschen; aktuell
Landkreis Bautzen; 14625150; Göda; 1458; Kleinförstchen; aktuell
Landkreis Bautzen; 14625150; Göda; 1459; Kleinseitschen; aktuell
Landkreis Bautzen; 14625150; Göda; 1460; Leutwitz; aktuell
Landkreis Bautzen; 14625150; Göda; 1461; Oberförstchen; aktuell
Landkreis Bautzen; 14625150; Göda; 1462; Spittwitz; aktuell
Landkreis Bautzen; 14625150; Göda; 1581; Prischwitz; aktuell
Landkreis Bautzen; 14625150; Göda; 1582; Dreikretscham; aktuell
Landkreis Bautzen; 14625150; Göda; 1583; Liebon; aktuell
Landkreis Bautzen; 14625150; Göda; 1584; Muschelwitz; aktuell
Landkreis Bautzen; 14625150; Göda; 1585; Paßditz; aktuell
Landkreis Bautzen; 14625150; Göda; 1586; Sollschwitz; aktuell
Landkreis Bautzen; 14625150; Göda; 1587; Storcha; aktuell
Landkreis Bautzen; 14625150; Göda; 1588; Zscharnitz; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1424; Commerau/G; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1425; Göbeln; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1426; Jetscheba; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1427; Kauppa; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1428; Crosta; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1467; Großdubrau; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1468; Brehmen; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1469; Kleindubrau; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1509; Klix; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1510; Salga; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1511; Särchen; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1512; Spreewiese; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1597; Quatitz; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1598; Dahlowitz; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1599; Jeschütz; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1600; Kronförstchen; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1617; Sdier; aktuell
Landkreis Bautzen; 14625160; Großdubrau; 1618; Zschillichau; aktuell
Landkreis Bautzen; 14625170; Großharthau; 1707; Bühlau; aktuell
Landkreis Bautzen; 14625170; Großharthau; 1718; Großharthau; aktuell
Landkreis Bautzen; 14625170; Großharthau; 1742; Schmiedefeld; aktuell
Landkreis Bautzen; 14625170; Großharthau; 1746; Seeligstadt; aktuell
Landkreis Bautzen; 14625180; Großnaundorf; 5231; Großnaundorf; aktuell
Landkreis Bautzen; 14625180; Großnaundorf; 5232; Mittelbach; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1439; Eulowitz; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1470; Großpostwitz; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1471; Berge; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1472; Cosul; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1473; Denkwitz; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1474; Ebendörfel; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1475; Hainitz; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1476; Kleinkunitz; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1477; Rascha; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1490; Binnewitz; aktuell
Landkreis Bautzen; 14625190; Großpostwitz/O.L.; 1492; Mehltheuer; aktuell
Landkreis Bautzen; 14625220; Haselbachtal; 5203; Bischheim; aktuell
Landkreis Bautzen; 14625220; Haselbachtal; 5204; Häslich; aktuell
Landkreis Bautzen; 14625220; Haselbachtal; 5226; Gersdorf; aktuell
Landkreis Bautzen; 14625220; Haselbachtal; 5227; Möhrsdorf; aktuell
Landkreis Bautzen; 14625220; Haselbachtal; 5287; Reichenau MS; aktuell
Landkreis Bautzen; 14625220; Haselbachtal; 5288; Reichenau OS; aktuell
Landkreis Bautzen; 14625220; Haselbachtal; 5289; Reichenbach MS; aktuell
Landkreis Bautzen; 14625220; Haselbachtal; 5290; Reichenbach OS; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1480; Hochkirch; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1481; Meschwitz; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1482; Wuischke/H; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1483; Steindörfel; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1524; Zschorna; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1573; Plotzen; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1574; Kohlwesa; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1575; Lehn m. Jauernick; aktuell
Landkreis Bautzen; 14625230; Hochkirch; 1576; Sornßig; aktuell
